model,beta,bias,alpha,weights,num_manipulated,num_improved,improvement_rate
Strat-Imp-Aware (f*_imp),1.0,1.2323050498962402,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14387589693069458, -0.4702149033546448, 0.05611065775156021, 0.04894405975937843, 0.03595082089304924, 0.7333811521530151, -0.012426999397575855, -0.05643295496702194]",1,0,0.0
Optimal Linear classifier (f*),1.0,1.4434993267059326,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.20196759700775146, -0.4610171318054199, 0.14234410226345062, 0.04428133741021156, 0.06116063520312309, 0.7987093925476074, -0.027477769181132317, 0.04844232276082039]",5,2,0.4
Strategic (f*_s),1.0,1.388458490371704,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.23979242146015167, -0.43370482325553894, 0.11308790743350983, -0.0567038357257843, 0.021594678983092308, 0.6902740001678467, 0.013943100348114967, 0.06787560880184174]",0,0,0
Strat-Imp-Aware (f*_imp),1.0,1.1597716808319092,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14429743587970734, -0.5067964196205139, 0.18972763419151306, 0.13460387289524078, 0.2847519516944885, 0.8013951182365417, -0.01684452034533024, 0.002894582226872444]",62,14,0.22580645161290322
Optimal Linear classifier (f*),1.0,1.5881214141845703,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.18910443782806396, -0.39273807406425476, 0.26687541604042053, 0.11382067203521729, 0.055160075426101685, 0.7404760122299194, -0.14220738410949707, 0.16141027212142944]",25,12,0.48
Strategic (f*_s),1.0,1.2102910280227661,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14837537705898285, -0.5248294472694397, 0.15582706034183502, 0.10910474509000778, 0.19917738437652588, 0.7707831859588623, -0.1663995385169983, 0.078827865421772]",22,7,0.3181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.2354365587234497,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.10311833769083023, -0.4731908440589905, 0.16354715824127197, 0.05838165059685707, 0.15325546264648438, 0.6319785714149475, 0.014339405111968517, -0.09229474514722824]",7,1,0.14285714285714285
Optimal Linear classifier (f*),1.0,1.5881214141845703,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.18910443782806396, -0.39273807406425476, 0.26687541604042053, 0.11382067203521729, 0.055160075426101685, 0.7404760122299194, -0.14220738410949707, 0.16141027212142944]",25,13,0.52
Strategic (f*_s),1.0,1.2102910280227661,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14837537705898285, -0.5248294472694397, 0.15582706034183502, 0.10910474509000778, 0.19917738437652588, 0.7707831859588623, -0.1663995385169983, 0.078827865421772]",22,3,0.13636363636363635
Strat-Imp-Aware (f*_imp),1.0,1.3773298263549805,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.034133102744817734, -0.3851955235004425, 0.1858593374490738, 0.13076822459697723, 0.15095111727714539, 1.0800418853759766, 0.07951677590608597, 0.07300043106079102]",99,38,0.3838383838383838
Optimal Linear classifier (f*),1.0,1.5881214141845703,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.18910443782806396, -0.39273807406425476, 0.26687541604042053, 0.11382067203521729, 0.055160075426101685, 0.7404760122299194, -0.14220738410949707, 0.16141027212142944]",25,8,0.32
Strategic (f*_s),1.0,1.2102910280227661,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14837537705898285, -0.5248294472694397, 0.15582706034183502, 0.10910474509000778, 0.19917738437652588, 0.7707831859588623, -0.1663995385169983, 0.078827865421772]",22,3,0.13636363636363635
Strat-Imp-Aware (f*_imp),1.0,1.3665835857391357,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.18103735148906708, -0.34069788455963135, 0.30387577414512634, 0.10896458476781845, 0.27114012837409973, 0.7989134788513184, 0.11135736852884293, -0.054500728845596313]",83,28,0.3373493975903614
Optimal Linear classifier (f*),1.0,1.4541341066360474,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.10033448785543442, -0.5031992197036743, 0.15727922320365906, 0.011128677055239677, 0.2324330359697342, 0.713008463382721, 0.0640663281083107, 0.036843329668045044]",8,3,0.375
Strategic (f*_s),1.0,1.390075445175171,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.1842566579580307, -0.4980659484863281, 0.2594827115535736, 0.08527001738548279, 0.10871347784996033, 0.8654527068138123, 0.0032771520782262087, -0.05658547952771187]",32,2,0.0625
Strat-Imp-Aware (f*_imp),1.0,1.3412728309631348,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.12335525453090668, -0.43902432918548584, 0.12082476913928986, 0.052578121423721313, 0.19660629332065582, 0.7585883140563965, 0.011928403750061989, -0.1134469136595726]",16,2,0.125
Optimal Linear classifier (f*),1.0,1.4738713502883911,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.23782052099704742, -0.44857922196388245, 0.18728408217430115, 0.018585916608572006, 0.04033748060464859, 0.5868335366249084, 0.013060920871794224, -0.14384816586971283]",0,0,0
Strategic (f*_s),1.0,1.3759623765945435,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.20161043107509613, -0.4497143626213074, 0.20030546188354492, 0.02157512493431568, 0.16530753672122955, 0.8233715295791626, -0.07373518496751785, 0.13961507380008698]",58,21,0.3620689655172414
Strat-Imp-Aware (f*_imp),1.0,1.2826437950134277,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.19692359864711761, -0.5578212141990662, 0.2350924164056778, 0.01771782897412777, 0.04664473608136177, 0.7962123155593872, -0.020893163979053497, -0.042528729885816574]",7,2,0.2857142857142857
Optimal Linear classifier (f*),1.0,1.2258325815200806,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.12676434218883514, -0.4087318181991577, 0.12100949138402939, 0.04844522476196289, 0.061308424919843674, 0.6972600817680359, 0.1195509135723114, 0.005796550307422876]",27,8,0.2962962962962963
Strategic (f*_s),1.0,1.2347596883773804,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.056913431733846664, -0.4189096689224243, 0.22463157773017883, -0.030632151290774345, 0.08995933085680008, 0.6281276941299438, 0.10454047471284866, 0.13153210282325745]",59,26,0.4406779661016949
Strat-Imp-Aware (f*_imp),1.0,1.41934335231781,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.2123733013868332, -0.39593544602394104, 0.25478604435920715, -0.01082137692719698, 0.13632123172283173, 0.8013424873352051, 0.06722541153430939, 0.20406565070152283]",89,37,0.4157303370786517
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,11,0.3333333333333333
Strategic (f*_s),1.0,1.316012978553772,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.19752317667007446, -0.36660775542259216, 0.2149031162261963, -0.009016397409141064, 0.02934974618256092, 0.7398119568824768, -0.019784901291131973, 0.15621992945671082]",28,10,0.35714285714285715
Strat-Imp-Aware (f*_imp),1.0,1.1833828687667847,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.16030828654766083, -0.4735797047615051, 0.16649609804153442, -0.015614737756550312, 0.1200026124715805, 0.8121198415756226, 0.04866907000541687, 0.02697935700416565]",20,2,0.1
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,11,0.3333333333333333
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,5,0.22727272727272727
Strat-Imp-Aware (f*_imp),1.0,1.4523506164550781,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.17413932085037231, -0.40062758326530457, 0.40149959921836853, 0.17017875611782074, 0.29150888323783875, 0.8764197826385498, 0.03101658821105957, -0.08922859281301498]",132,37,0.2803030303030303
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,6,0.18181818181818182
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,8,0.36363636363636365
Strat-Imp-Aware (f*_imp),1.0,1.2599711418151855,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[0.059676915407180786, -0.36011725664138794, 0.1413486897945404, 0.09006035327911377, 0.059691011905670166, 0.6757317781448364, -0.05737590417265892, -0.05695052817463875]",26,7,0.2692307692307692
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,9,0.2727272727272727
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,5,0.22727272727272727
Strat-Imp-Aware (f*_imp),1.0,1.366601824760437,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.024073129519820213, -0.428771436214447, 0.18897677958011627, 0.15784041583538055, 0.16098912060260773, 1.069875955581665, 0.05943988636136055, 0.07106608897447586]",105,34,0.3238095238095238
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,9,0.2727272727272727
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,4,0.18181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.411100149154663,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.13875550031661987, -0.42334190011024475, 0.12243092060089111, 0.028123484924435616, 0.1987949013710022, 0.8674492239952087, 0.02631334401667118, -0.05483190342783928]",24,6,0.25
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,6,0.18181818181818182
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,5,0.22727272727272727
Strat-Imp-Aware (f*_imp),1.0,1.207930326461792,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.11606032401323318, -0.451164186000824, 0.05647965520620346, 0.03072381019592285, 0.07127676904201508, 0.8181452751159668, -0.003924956079572439, 0.01309882290661335]",14,5,0.35714285714285715
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,8,0.24242424242424243
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,9,0.4090909090909091
Strat-Imp-Aware (f*_imp),1.0,1.4450784921646118,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14744743704795837, -0.22127529978752136, 0.20917586982250214, 0.13713836669921875, 0.11405967175960541, 0.7542687058448792, 0.08276494592428207, 0.036482300609350204]",47,9,0.19148936170212766
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,7,0.21212121212121213
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,4,0.18181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.4734758138656616,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.1666172742843628, -0.4207220673561096, 0.19189701974391937, -0.08576598763465881, 0.17191237211227417, 0.7014791369438171, 0.20352709293365479, -0.009004701860249043]",39,11,0.28205128205128205
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,10,0.30303030303030304
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,4,0.18181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.263022780418396,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.0389816015958786, -0.2867737114429474, 0.19526849687099457, 0.1454782485961914, 0.11847332119941711, 0.5252935886383057, 0.018802408128976822, -0.014681714586913586]",35,8,0.22857142857142856
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,10,0.30303030303030304
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,4,0.18181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.3988821506500244,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.21004635095596313, -0.4995182454586029, 0.38898342847824097, 0.017832504585385323, 0.20453010499477386, 0.7909006476402283, 0.031337492167949677, 0.04414123669266701]",62,15,0.24193548387096775
Optimal Linear classifier (f*),1.0,1.6670650243759155,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.08905500173568726, -0.3833885192871094, 0.2596125900745392, 0.018774349242448807, 0.1497865915298462, 0.6931135058403015, 0.09754664450883865, 0.16040390729904175]",47,18,0.3829787234042553
Strategic (f*_s),1.0,1.3703840970993042,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.10814140737056732, -0.32062140107154846, 0.43760573863983154, 0.049087364226579666, 0.08829159289598465, 0.7795864343643188, 0.08009092509746552, 0.11892298609018326]",114,35,0.30701754385964913
Strat-Imp-Aware (f*_imp),1.0,1.3614318370819092,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.2598419487476349, -0.5953365564346313, 0.08454038202762604, 0.18400001525878906, 0.0614401251077652, 0.7627355456352234, 0.03769858926534653, -0.11251708120107651]",1,0,0.0
Optimal Linear classifier (f*),1.0,1.4324265718460083,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14999127388000488, -0.40880805253982544, 0.26163434982299805, 0.15597181022167206, 0.2770562469959259, 0.7471709251403809, -0.013642949983477592, 0.06774325668811798]",48,19,0.3958333333333333
Strategic (f*_s),1.0,1.1987223625183105,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.0630345344543457, -0.35653677582740784, 0.2264409214258194, -0.04766937717795372, 0.07269097864627838, 0.5443183779716492, 0.10279717296361923, 0.15313874185085297]",45,13,0.28888888888888886
Strat-Imp-Aware (f*_imp),1.0,1.211635947227478,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.07019306719303131, -0.2871827781200409, 0.1766953319311142, 0.24364598095417023, 0.1853848099708557, 0.8268787860870361, 0.1828293651342392, 0.08069043606519699]",523,142,0.27151051625239003
Optimal Linear classifier (f*),1.0,1.4324265718460083,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14999127388000488, -0.40880805253982544, 0.26163434982299805, 0.15597181022167206, 0.2770562469959259, 0.7471709251403809, -0.013642949983477592, 0.06774325668811798]",48,16,0.3333333333333333
Strategic (f*_s),1.0,1.4076738357543945,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.11013361811637878, -0.39128661155700684, 0.37775516510009766, 0.04625893756747246, 0.10237366706132889, 0.8142697811126709, -0.08669469505548477, 0.06998789310455322]",68,19,0.27941176470588236
Strat-Imp-Aware (f*_imp),1.0,1.381947636604309,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.11331448704004288, -0.4645610749721527, 0.45211875438690186, 0.16593560576438904, 0.14256472885608673, 0.8772172927856445, 0.019748814404010773, 0.04028501361608505]",133,35,0.2631578947368421
Optimal Linear classifier (f*),1.0,1.4324265718460083,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14999127388000488, -0.40880805253982544, 0.26163434982299805, 0.15597181022167206, 0.2770562469959259, 0.7471709251403809, -0.013642949983477592, 0.06774325668811798]",48,18,0.375
Strategic (f*_s),1.0,1.4076738357543945,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.11013361811637878, -0.39128661155700684, 0.37775516510009766, 0.04625893756747246, 0.10237366706132889, 0.8142697811126709, -0.08669469505548477, 0.06998789310455322]",68,24,0.35294117647058826
Strat-Imp-Aware (f*_imp),1.0,1.1107958555221558,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.03013235330581665, -0.3347224295139313, 0.08695743978023529, 0.10245954990386963, 0.04965117201209068, 0.6815325617790222, -0.1277138590812683, 0.2871299088001251]",161,61,0.37888198757763975
Optimal Linear classifier (f*),1.0,1.4324265718460083,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.14999127388000488, -0.40880805253982544, 0.26163434982299805, 0.15597181022167206, 0.2770562469959259, 0.7471709251403809, -0.013642949983477592, 0.06774325668811798]",48,18,0.375
Strategic (f*_s),1.0,1.4076738357543945,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.11013361811637878, -0.39128661155700684, 0.37775516510009766, 0.04625893756747246, 0.10237366706132889, 0.8142697811126709, -0.08669469505548477, 0.06998789310455322]",68,24,0.35294117647058826
Strat-Imp-Aware (f*_imp),1.0,1.1224716901779175,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.0947510302066803, -0.3222212791442871, 0.16591650247573853, 0.11100616306066513, 0.05194045975804329, 0.6172797679901123, -0.12430121749639511, 0.32397526502609253]",158,60,0.379746835443038
Optimal Linear classifier (f*),1.0,1.437283992767334,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.06996352225542068, -0.2966938316822052, 0.168376162648201, 0.027977101504802704, 0.16304916143417358, 0.7399395108222961, 0.022892529144883156, -0.055570781230926514]",33,9,0.2727272727272727
Strategic (f*_s),1.0,1.1457935571670532,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.15356940031051636, -0.5044521689414978, 0.13785208761692047, 0.06445005536079407, 0.2184562087059021, 0.7880133390426636, -0.10978492349386215, 0.051889386028051376]",22,4,0.18181818181818182
Strat-Imp-Aware (f*_imp),1.0,1.4033302068710327,"[1.0, 1.0, 1.5, 2.0, 10.0, 10.0, 0.800000011920929, 0.800000011920929]","[-0.03197725489735603, -0.28299716114997864, 0.14502765238285065, 0.05528653413057327, 0.15009213984012604, 0.7052464485168457, 0.03802796080708504, 0.039265938103199005]",32,11,0.34375
